Length,GeneticVariance,SelectionIntensity,SelectionAccuracy,ResponsetoSelection
1,0.7,0,0.2,0
1,0.7,0,0.3,0
1,0.7,0,0.4,0
1,0.7,0,0.5,0
1,0.7,0,0.6,0
1,0.7,0,0.7,0
1,0.7,0,0.8,0
1,0.7,0,0.9,0
1,0.7,0,1,0
1,0.7,0.1,0,0
1,0.7,0.1,0.1,0.007
1,0.7,0.1,0.2,0.014
1,0.7,0.1,0.3,0.021
1,0.7,0.1,0.4,0.028
1,0.7,0.1,0.5,0.035
1,0.7,0.1,0.6,0.042
1,0.7,0.1,0.7,0.049
1,0.7,0.1,0.8,0.056
1,0.7,0.1,0.9,0.063
1,0.7,0.1,1,0.07
1,0.7,0.2,0,0
1,0.7,0.2,0.1,0.014
1,0.7,0.2,0.2,0.028
1,0.7,0.2,0.3,0.042
1,0.7,0.2,0.4,0.056
1,0.7,0.2,0.5,0.07
1,0.7,0.2,0.6,0.084
1,0.7,0.2,0.7,0.098
1,0.7,0.2,0.8,0.112
1,0.7,0.2,0.9,0.126
1,0.7,0.2,1,0.14
1,0.7,0.3,0,0
1,0.7,0.3,0.1,0.021
1,0.7,0.3,0.2,0.042
1,0.7,0.3,0.3,0.063
1,0.7,0.3,0.4,0.084
1,0.7,0.3,0.5,0.105
1,0.7,0.3,0.6,0.126
1,0.7,0.3,0.7,0.147
1,0.7,0.3,0.8,0.168
1,0.7,0.3,0.9,0.189
1,0.7,0.3,1,0.21
1,0.7,0.4,0,0
1,0.7,0.4,0.1,0.028
1,0.7,0.4,0.2,0.056
1,0.7,0.4,0.3,0.084
1,0.7,0.4,0.4,0.112
1,0.7,0.4,0.5,0.14
1,0.7,0.4,0.6,0.168
1,0.7,0.4,0.7,0.196
1,0.7,0.4,0.8,0.224
1,0.7,0.4,0.9,0.252
1,0.7,0.4,1,0.28
1,0.7,0.5,0,0
1,0.7,0.5,0.1,0.035
1,0.7,0.5,0.2,0.07
1,0.7,0.5,0.3,0.105
1,0.7,0.5,0.4,0.14
1,0.7,0.5,0.5,0.175
1,0.7,0.5,0.6,0.21
1,0.7,0.5,0.7,0.245
1,0.7,0.5,0.8,0.28
1,0.7,0.5,0.9,0.315
1,0.7,0.5,1,0.35
1,0.7,0.6,0,0
1,0.7,0.6,0.1,0.042
1,0.7,0.6,0.2,0.084
1,0.7,0.6,0.3,0.126
1,0.7,0.6,0.4,0.168
1,0.7,0.6,0.5,0.21
1,0.7,0.6,0.6,0.252
1,0.7,0.6,0.7,0.294
1,0.7,0.6,0.8,0.336
1,0.7,0.6,0.9,0.378
1,0.7,0.6,1,0.42
1,0.7,0.7,0,0
1,0.7,0.7,0.1,0.049
1,0.7,0.7,0.2,0.098
1,0.7,0.7,0.3,0.147
1,0.7,0.7,0.4,0.196
1,0.7,0.7,0.5,0.245
1,0.7,0.7,0.6,0.294
1,0.7,0.7,0.7,0.343
1,0.7,0.7,0.8,0.392
1,0.7,0.7,0.9,0.441
1,0.7,0.7,1,0.49
1,0.7,0.8,0,0
1,0.7,0.8,0.1,0.056
1,0.7,0.8,0.2,0.112
1,0.7,0.8,0.3,0.168
1,0.7,0.8,0.4,0.224
1,0.7,0.8,0.5,0.28
1,0.7,0.8,0.6,0.336
1,0.7,0.8,0.7,0.392
1,0.7,0.8,0.8,0.448
1,0.7,0.8,0.9,0.504
1,0.7,0.8,1,0.56
1,0.7,0.9,0,0
1,0.7,0.9,0.1,0.063
1,0.7,0.9,0.2,0.126
1,0.7,0.9,0.3,0.189
1,0.7,0.9,0.4,0.252
1,0.7,0.9,0.5,0.315
1,0.7,0.9,0.6,0.378
1,0.7,0.9,0.7,0.441
1,0.7,0.9,0.8,0.504
1,0.7,0.9,0.9,0.567
1,0.7,0.9,1,0.63
1,0.7,1,0,0
1,0.7,1,0.1,0.07
1,0.7,1,0.2,0.14
1,0.7,1,0.3,0.21
1,0.7,1,0.4,0.28
1,0.7,1,0.5,0.35
1,0.7,1,0.6,0.42
1,0.7,1,0.7,0.49
1,0.7,1,0.8,0.56
1,0.7,1,0.9,0.63
1,0.7,1,1,0.7
1,0.8,0,0,0
1,0.8,0,0.1,0
1,0.8,0,0.2,0
1,0.8,0,0.3,0
1,0.8,0,0.4,0
1,0.8,0,0.5,0
1,0.8,0,0.6,0
1,0.8,0,0.7,0
1,0.8,0,0.8,0
1,0.8,0,0.9,0
1,0.8,0,1,0
1,0.8,0.1,0,0
1,0.8,0.1,0.1,0.008
1,0.8,0.1,0.2,0.016
1,0.8,0.1,0.3,0.024
1,0.8,0.1,0.4,0.032
1,0.8,0.1,0.5,0.04
1,0.8,0.1,0.6,0.048
1,0.8,0.1,0.7,0.056
1,0.8,0.1,0.8,0.064
1,0.8,0.1,0.9,0.072
1,0.8,0.1,1,0.08
1,0.8,0.2,0,0
1,0.8,0.2,0.1,0.016
1,0.8,0.2,0.2,0.032
1,0.8,0.2,0.3,0.048
1,0.8,0.2,0.4,0.064
1,0.8,0.2,0.5,0.08
1,0.8,0.2,0.6,0.096
1,0.8,0.2,0.7,0.112
1,0.8,0.2,0.8,0.128
1,0.8,0.2,0.9,0.144
1,0.8,0.2,1,0.16
1,0.8,0.3,0,0
1,0.8,0.3,0.1,0.024
1,0.8,0.3,0.2,0.048
1,0.8,0.3,0.3,0.072
1,0.8,0.3,0.4,0.096
1,0.8,0.3,0.5,0.12
1,0.8,0.3,0.6,0.144
1,0.8,0.3,0.7,0.168
1,0.8,0.3,0.8,0.192
1,0.8,0.3,0.9,0.216
1,0.8,0.3,1,0.24
1,0.8,0.4,0,0
1,0.8,0.4,0.1,0.032
1,0.8,0.4,0.2,0.064
1,0.8,0.4,0.3,0.096
1,0.8,0.4,0.4,0.128
1,0.8,0.4,0.5,0.16
1,0.8,0.4,0.6,0.192
1,0.8,0.4,0.7,0.224
1,0.8,0.4,0.8,0.256
1,0.8,0.4,0.9,0.288
1,0.8,0.4,1,0.32
1,0.8,0.5,0,0
1,0.8,0.5,0.1,0.04
1,0.8,0.5,0.2,0.08
1,0.8,0.5,0.3,0.12
1,0.8,0.5,0.4,0.16
1,0.8,0.5,0.5,0.2
1,0.8,0.5,0.6,0.24
1,0.8,0.5,0.7,0.28
1,0.8,0.5,0.8,0.32
1,0.8,0.5,0.9,0.36
1,0.8,0.5,1,0.4
1,0.8,0.6,0,0
1,0.8,0.6,0.1,0.048
1,0.8,0.6,0.2,0.096
1,0.8,0.6,0.3,0.144
1,0.8,0.6,0.4,0.192
1,0.8,0.6,0.5,0.24
1,0.8,0.6,0.6,0.288
1,0.8,0.6,0.7,0.336
1,0.8,0.6,0.8,0.384
1,0.8,0.6,0.9,0.432
1,0.8,0.6,1,0.48
1,0.8,0.7,0,0
1,0.8,0.7,0.1,0.056
1,0.8,0.7,0.2,0.112
1,0.8,0.7,0.3,0.168
1,0.8,0.7,0.4,0.224
1,0.8,0.7,0.5,0.28
1,0.8,0.7,0.6,0.336
1,0.8,0.7,0.7,0.392
1,0.8,0.7,0.8,0.448
1,0.8,0.7,0.9,0.504
1,0.8,0.7,1,0.56
1,0.8,0.8,0,0
1,0.8,0.8,0.1,0.064
1,0.8,0.8,0.2,0.128
1,0.8,0.8,0.3,0.192
1,0.8,0.8,0.4,0.256
1,0.8,0.8,0.5,0.32
1,0.8,0.8,0.6,0.384
1,0.8,0.8,0.7,0.448
1,0.8,0.8,0.8,0.512
1,0.8,0.8,0.9,0.576
1,0.8,0.8,1,0.64
1,0.8,0.9,0,0
1,0.8,0.9,0.1,0.072
1,0.8,0.9,0.2,0.144
1,0.8,0.9,0.3,0.216
1,0.8,0.9,0.4,0.288
1,0.8,0.9,0.5,0.36
1,0.8,0.9,0.6,0.432
1,0.8,0.9,0.7,0.504
1,0.8,0.9,0.8,0.576
1,0.8,0.9,0.9,0.648
1,0.8,0.9,1,0.72
1,0.8,1,0,0
1,0.8,1,0.1,0.08
1,0.8,1,0.2,0.16
1,0.8,1,0.3,0.24
1,0.8,1,0.4,0.32
1,0.8,1,0.5,0.4
1,0.8,1,0.6,0.48
1,0.8,1,0.7,0.56
1,0.8,1,0.8,0.64
1,0.8,1,0.9,0.72
1,0.8,1,1,0.8
1,0.9,0,0,0
1,0.9,0,0.1,0
1,0.9,0,0.2,0
1,0.9,0,0.3,0
1,0.9,0,0.4,0
1,0.9,0,0.5,0
1,0.9,0,0.6,0
1,0.9,0,0.7,0
1,0.9,0,0.8,0
1,0.9,0,0.9,0
1,0.9,0,1,0
1,0.9,0.1,0,0
1,0.9,0.1,0.1,0.009
1,0.9,0.1,0.2,0.018
1,0.9,0.1,0.3,0.027
1,0.9,0.1,0.4,0.036
1,0.9,0.1,0.5,0.045
1,0.9,0.1,0.6,0.054
1,0.9,0.1,0.7,0.063
1,0.9,0.1,0.8,0.072
1,0.9,0.1,0.9,0.081
1,0.9,0.1,1,0.09
1,0.9,0.2,0,0
1,0.9,0.2,0.1,0.018
1,0.9,0.2,0.2,0.036
1,0.9,0.2,0.3,0.054
1,0.9,0.2,0.4,0.072
1,0.9,0.2,0.5,0.09
1,0.9,0.2,0.6,0.108
1,0.9,0.2,0.7,0.126
1,0.9,0.2,0.8,0.144
1,0.9,0.2,0.9,0.162
1,0.9,0.2,1,0.18
1,0.9,0.3,0,0
1,0.9,0.3,0.1,0.027
1,0.9,0.3,0.2,0.054
1,0.9,0.3,0.3,0.081
1,0.9,0.3,0.4,0.108
1,0.9,0.3,0.5,0.135
1,0.9,0.3,0.6,0.162
1,0.9,0.3,0.7,0.189
1,0.9,0.3,0.8,0.216
1,0.9,0.3,0.9,0.243
1,0.9,0.3,1,0.27
1,0.9,0.4,0,0
1,0.9,0.4,0.1,0.036
1,0.9,0.4,0.2,0.072
1,0.9,0.4,0.3,0.108
1,0.9,0.4,0.4,0.144
1,0.9,0.4,0.5,0.18
1,0.9,0.4,0.6,0.216
1,0.9,0.4,0.7,0.252
1,0.9,0.4,0.8,0.288
1,0.9,0.4,0.9,0.324
1,0.9,0.4,1,0.36
1,0.9,0.5,0,0
1,0.9,0.5,0.1,0.045
1,0.9,0.5,0.2,0.09
1,0.9,0.5,0.3,0.135
1,0.9,0.5,0.4,0.18
1,0.9,0.5,0.5,0.225
1,0.9,0.5,0.6,0.27
1,0.9,0.5,0.7,0.315
1,0.9,0.5,0.8,0.36
1,0.9,0.5,0.9,0.405
1,0.9,0.5,1,0.45
1,0.9,0.6,0,0
1,0.9,0.6,0.1,0.054
1,0.9,0.6,0.2,0.108
1,0.9,0.6,0.3,0.162
1,0.9,0.6,0.4,0.216
1,0.9,0.6,0.5,0.27
1,0.9,0.6,0.6,0.324
1,0.9,0.6,0.7,0.378
1,0.9,0.6,0.8,0.432
1,0.9,0.6,0.9,0.486
1,0.9,0.6,1,0.54
1,0.9,0.7,0,0
1,0.9,0.7,0.1,0.063
1,0.9,0.7,0.2,0.126
1,0.9,0.7,0.3,0.189
1,0.9,0.7,0.4,0.252
1,0.9,0.7,0.5,0.315
1,0.9,0.7,0.6,0.378
1,0.9,0.7,0.7,0.441
1,0.9,0.7,0.8,0.504
1,0.9,0.7,0.9,0.567
1,0.9,0.7,1,0.63
1,0.9,0.8,0,0
1,0.9,0.8,0.1,0.072
1,0.9,0.8,0.2,0.144
1,0.9,0.8,0.3,0.216
1,0.9,0.8,0.4,0.288
1,0.9,0.8,0.5,0.36
1,0.9,0.8,0.6,0.432
1,0.9,0.8,0.7,0.504
1,0.9,0.8,0.8,0.576
1,0.9,0.8,0.9,0.648
1,0.9,0.8,1,0.72
1,0.9,0.9,0,0
1,0.9,0.9,0.1,0.081
1,0.9,0.9,0.2,0.162
1,0.9,0.9,0.3,0.243
1,0.9,0.9,0.4,0.324
1,0.9,0.9,0.5,0.405
1,0.9,0.9,0.6,0.486
1,0.9,0.9,0.7,0.567
1,0.9,0.9,0.8,0.648
1,0.9,0.9,0.9,0.729
1,0.9,0.9,1,0.81
1,0.9,1,0,0
1,0.9,1,0.1,0.09
1,0.9,1,0.2,0.18
1,0.9,1,0.3,0.27
1,0.9,1,0.4,0.36
1,0.9,1,0.5,0.45
1,0.9,1,0.6,0.54
1,0.9,1,0.7,0.63
1,0.9,1,0.8,0.72
1,0.9,1,0.9,0.81
1,0.9,1,1,0.9
1,1,0,0,0
1,1,0,0.1,0
1,1,0,0.2,0
1,1,0,0.3,0
1,1,0,0.4,0
1,1,0,0.5,0
1,1,0,0.6,0
1,1,0,0.7,0
1,1,0,0.8,0
1,1,0,0.9,0
1,1,0,1,0
1,1,0.1,0,0
1,1,0.1,0.1,0.01
1,1,0.1,0.2,0.02
1,1,0.1,0.3,0.03
1,1,0.1,0.4,0.04
1,1,0.1,0.5,0.05
1,1,0.1,0.6,0.06
1,1,0.1,0.7,0.07
1,1,0.1,0.8,0.08
1,1,0.1,0.9,0.09
1,1,0.1,1,0.1
1,1,0.2,0,0
1,1,0.2,0.1,0.02
1,1,0.2,0.2,0.04
1,1,0.2,0.3,0.06
1,1,0.2,0.4,0.08
1,1,0.2,0.5,0.1
1,1,0.2,0.6,0.12
1,1,0.2,0.7,0.14
1,1,0.2,0.8,0.16
1,1,0.2,0.9,0.18
1,1,0.2,1,0.2
1,1,0.3,0,0
1,1,0.3,0.1,0.03
1,1,0.3,0.2,0.06
1,1,0.3,0.3,0.09
1,1,0.3,0.4,0.12
1,1,0.3,0.5,0.15
1,1,0.3,0.6,0.18
1,1,0.3,0.7,0.21
1,1,0.3,0.8,0.24
1,1,0.3,0.9,0.27
1,1,0.3,1,0.3
1,1,0.4,0,0
1,1,0.4,0.1,0.04
1,1,0.4,0.2,0.08
1,1,0.4,0.3,0.12
1,1,0.4,0.4,0.16
1,1,0.4,0.5,0.2
1,1,0.4,0.6,0.24
1,1,0.4,0.7,0.28
1,1,0.4,0.8,0.32
1,1,0.4,0.9,0.36
1,1,0.4,1,0.4
1,1,0.5,0,0
1,1,0.5,0.1,0.05
1,1,0.5,0.2,0.1
1,1,0.5,0.3,0.15
1,1,0.5,0.4,0.2
1,1,0.5,0.5,0.25
1,1,0.5,0.6,0.3
1,1,0.5,0.7,0.35
1,1,0.5,0.8,0.4
1,1,0.5,0.9,0.45
1,1,0.5,1,0.5
1,1,0.6,0,0
1,1,0.6,0.1,0.06
1,1,0.6,0.2,0.12
1,1,0.6,0.3,0.18
1,1,0.6,0.4,0.24
1,1,0.6,0.5,0.3
1,1,0.6,0.6,0.36
1,1,0.6,0.7,0.42
1,1,0.6,0.8,0.48
1,1,0.6,0.9,0.54
1,1,0.6,1,0.6
1,1,0.7,0,0
1,1,0.7,0.1,0.07
1,1,0.7,0.2,0.14
1,1,0.7,0.3,0.21
1,1,0.7,0.4,0.28
1,1,0.7,0.5,0.35
1,1,0.7,0.6,0.42
1,1,0.7,0.7,0.49
1,1,0.7,0.8,0.56
1,1,0.7,0.9,0.63
1,1,0.7,1,0.7
1,1,0.8,0,0
1,1,0.8,0.1,0.08
1,1,0.8,0.2,0.16
1,1,0.8,0.3,0.24
1,1,0.8,0.4,0.32
1,1,0.8,0.5,0.4
1,1,0.8,0.6,0.48
1,1,0.8,0.7,0.56
1,1,0.8,0.8,0.64
1,1,0.8,0.9,0.72
1,1,0.8,1,0.8
1,1,0.9,0,0
1,1,0.9,0.1,0.09
1,1,0.9,0.2,0.18
1,1,0.9,0.3,0.27
1,1,0.9,0.4,0.36
1,1,0.9,0.5,0.45
1,1,0.9,0.6,0.54
1,1,0.9,0.7,0.63
1,1,0.9,0.8,0.72
1,1,0.9,0.9,0.81
1,1,0.9,1,0.9
1,1,1,0,0
1,1,1,0.1,0.1
1,1,1,0.2,0.2
1,1,1,0.3,0.3
1,1,1,0.4,0.4
1,1,1,0.5,0.5
1,1,1,0.6,0.6
1,1,1,0.7,0.7
1,1,1,0.8,0.8
1,1,1,0.9,0.9
1,1,1,1,1
2,0,0,0,0
2,0,0,0.1,0
2,0,0,0.2,0
2,0,0,0.3,0
2,0,0,0.4,0
2,0,0,0.5,0
2,0,0,0.6,0
2,0,0,0.7,0
2,0,0,0.8,0
2,0,0,0.9,0
2,0,0,1,0
2,0,0.1,0,0
2,0,0.1,0.1,0
2,0,0.1,0.2,0
2,0,0.1,0.3,0
2,0,0.1,0.4,0
2,0,0.1,0.5,0
2,0,0.1,0.6,0
2,0,0.1,0.7,0
2,0,0.1,0.8,0
2,0,0.1,0.9,0
2,0,0.1,1,0
2,0,0.2,0,0
2,0,0.2,0.1,0
2,0,0.2,0.2,0
2,0,0.2,0.3,0
2,0,0.2,0.4,0
2,0,0.2,0.5,0
2,0,0.2,0.6,0
2,0,0.2,0.7,0
2,0,0.2,0.8,0
2,0,0.2,0.9,0
2,0,0.2,1,0
2,0,0.3,0,0
2,0,0.3,0.1,0
2,0,0.3,0.2,0
2,0,0.3,0.3,0
2,0,0.3,0.4,0
2,0,0.3,0.5,0
2,0,0.3,0.6,0
2,0,0.3,0.7,0
2,0,0.3,0.8,0
2,0,0.3,0.9,0
2,0,0.3,1,0
2,0,0.4,0,0
2,0,0.4,0.1,0
2,0,0.4,0.2,0
2,0,0.4,0.3,0
2,0,0.4,0.4,0
2,0,0.4,0.5,0
2,0,0.4,0.6,0
2,0,0.4,0.7,0
2,0,0.4,0.8,0
2,0,0.4,0.9,0
2,0,0.4,1,0
2,0,0.5,0,0
2,0,0.5,0.1,0
2,0,0.5,0.2,0
2,0,0.5,0.3,0
2,0,0.5,0.4,0
2,0,0.5,0.5,0
2,0,0.5,0.6,0
2,0,0.5,0.7,0
2,0,0.5,0.8,0
2,0,0.5,0.9,0
2,0,0.5,1,0
2,0,0.6,0,0
2,0,0.6,0.1,0
2,0,0.6,0.2,0
2,0,0.6,0.3,0
2,0,0.6,0.4,0
2,0,0.6,0.5,0
2,0,0.6,0.6,0
2,0,0.6,0.7,0
2,0,0.6,0.8,0
2,0,0.6,0.9,0
2,0,0.6,1,0
2,0,0.7,0,0
2,0,0.7,0.1,0
2,0,0.7,0.2,0
2,0,0.7,0.3,0
2,0,0.7,0.4,0
2,0,0.7,0.5,0
2,0,0.7,0.6,0
2,0,0.7,0.7,0
2,0,0.7,0.8,0
2,0,0.7,0.9,0
2,0,0.7,1,0
2,0,0.8,0,0
2,0,0.8,0.1,0
2,0,0.8,0.2,0
2,0,0.8,0.3,0
2,0,0.8,0.4,0
2,0,0.8,0.5,0
2,0,0.8,0.6,0
2,0,0.8,0.7,0
2,0,0.8,0.8,0
2,0,0.8,0.9,0
2,0,0.8,1,0
2,0,0.9,0,0
2,0,0.9,0.1,0
2,0,0.9,0.2,0
2,0,0.9,0.3,0
2,0,0.9,0.4,0
2,0,0.9,0.5,0
2,0,0.9,0.6,0
2,0,0.9,0.7,0
2,0,0.9,0.8,0
2,0,0.9,0.9,0
2,0,0.9,1,0
2,0,1,0,0
2,0,1,0.1,0
2,0,1,0.2,0
2,0,1,0.3,0
2,0,1,0.4,0
2,0,1,0.5,0
2,0,1,0.6,0
2,0,1,0.7,0
2,0,1,0.8,0
2,0,1,0.9,0
2,0,1,1,0
2,0.1,0,0,0
2,0.1,0,0.1,0
2,0.1,0,0.2,0
2,0.1,0,0.3,0
2,0.1,0,0.4,0
2,0.1,0,0.5,0
2,0.1,0,0.6,0
2,0.1,0,0.7,0
2,0.1,0,0.8,0
2,0.1,0,0.9,0
2,0.1,0,1,0
2,0.1,0.1,0,0
2,0.1,0.1,0.1,5.00E-04
2,0.1,0.1,0.2,0.001
2,0.1,0.1,0.3,0.0015
2,0.1,0.1,0.4,0.002
2,0.1,0.1,0.5,0.0025
2,0.1,0.1,0.6,0.003
2,0.1,0.1,0.7,0.0035
2,0.1,0.1,0.8,0.004
2,0.1,0.1,0.9,0.0045
2,0.1,0.1,1,0.005
2,0.1,0.2,0,0
2,0.1,0.2,0.1,0.001
2,0.1,0.2,0.2,0.002
2,0.1,0.2,0.3,0.003
2,0.1,0.2,0.4,0.004
2,0.1,0.2,0.5,0.005
2,0.1,0.2,0.6,0.006
2,0.1,0.2,0.7,0.007
2,0.1,0.2,0.8,0.008
2,0.1,0.2,0.9,0.009
2,0.1,0.2,1,0.01
2,0.1,0.3,0,0
2,0.1,0.3,0.1,0.0015
2,0.1,0.3,0.2,0.003
2,0.1,0.3,0.3,0.0045
2,0.1,0.3,0.4,0.006
2,0.1,0.3,0.5,0.0075
2,0.1,0.3,0.6,0.009
2,0.1,0.3,0.7,0.0105
2,0.1,0.3,0.8,0.012
2,0.1,0.3,0.9,0.0135
2,0.1,0.3,1,0.015
2,0.1,0.4,0,0
2,0.1,0.4,0.1,0.002
2,0.1,0.4,0.2,0.004
2,0.1,0.4,0.3,0.006
2,0.1,0.4,0.4,0.008
2,0.1,0.4,0.5,0.01
2,0.1,0.4,0.6,0.012
2,0.1,0.4,0.7,0.014
2,0.1,0.4,0.8,0.016
2,0.1,0.4,0.9,0.018
2,0.1,0.4,1,0.02
2,0.1,0.5,0,0
2,0.1,0.5,0.1,0.0025
2,0.1,0.5,0.2,0.005
2,0.1,0.5,0.3,0.0075
2,0.1,0.5,0.4,0.01
2,0.1,0.5,0.5,0.0125
2,0.1,0.5,0.6,0.015
2,0.1,0.5,0.7,0.0175
2,0.1,0.5,0.8,0.02
2,0.1,0.5,0.9,0.0225
2,0.1,0.5,1,0.025
2,0.1,0.6,0,0
2,0.1,0.6,0.1,0.003
2,0.1,0.6,0.2,0.006
2,0.1,0.6,0.3,0.009
2,0.1,0.6,0.4,0.012
2,0.1,0.6,0.5,0.015
2,0.1,0.6,0.6,0.018
2,0.1,0.6,0.7,0.021
2,0.1,0.6,0.8,0.024
2,0.1,0.6,0.9,0.027
2,0.1,0.6,1,0.03
2,0.1,0.7,0,0
2,0.1,0.7,0.1,0.0035
2,0.1,0.7,0.2,0.007
2,0.1,0.7,0.3,0.0105
2,0.1,0.7,0.4,0.014
2,0.1,0.7,0.5,0.0175
2,0.1,0.7,0.6,0.021
2,0.1,0.7,0.7,0.0245
2,0.1,0.7,0.8,0.028
2,0.1,0.7,0.9,0.0315
2,0.1,0.7,1,0.035
2,0.1,0.8,0,0
2,0.1,0.8,0.1,0.004
2,0.1,0.8,0.2,0.008
2,0.1,0.8,0.3,0.012
2,0.1,0.8,0.4,0.016
2,0.1,0.8,0.5,0.02
2,0.1,0.8,0.6,0.024
2,0.1,0.8,0.7,0.028
2,0.1,0.8,0.8,0.032
2,0.1,0.8,0.9,0.036
2,0.1,0.8,1,0.04
2,0.1,0.9,0,0
2,0.1,0.9,0.1,0.0045
2,0.1,0.9,0.2,0.009
2,0.1,0.9,0.3,0.0135
2,0.1,0.9,0.4,0.018
2,0.1,0.9,0.5,0.0225
2,0.1,0.9,0.6,0.027
2,0.1,0.9,0.7,0.0315
2,0.1,0.9,0.8,0.036
2,0.1,0.9,0.9,0.0405
2,0.1,0.9,1,0.045
2,0.1,1,0,0
2,0.1,1,0.1,0.005
2,0.1,1,0.2,0.01
2,0.1,1,0.3,0.015
2,0.1,1,0.4,0.02
2,0.1,1,0.5,0.025
2,0.1,1,0.6,0.03
2,0.1,1,0.7,0.035
2,0.1,1,0.8,0.04
2,0.1,1,0.9,0.045
2,0.1,1,1,0.05
2,0.2,0,0,0
2,0.2,0,0.1,0
2,0.2,0,0.2,0
2,0.2,0,0.3,0
2,0.2,0,0.4,0
2,0.2,0,0.5,0
2,0.2,0,0.6,0
2,0.2,0,0.7,0
2,0.2,0,0.8,0
2,0.2,0,0.9,0
2,0.2,0,1,0
2,0.2,0.1,0,0
2,0.2,0.1,0.1,0.001
2,0.2,0.1,0.2,0.002
2,0.2,0.1,0.3,0.003
2,0.2,0.1,0.4,0.004
2,0.2,0.1,0.5,0.005
2,0.2,0.1,0.6,0.006
2,0.2,0.1,0.7,0.007
2,0.2,0.1,0.8,0.008
2,0.2,0.1,0.9,0.009
2,0.2,0.1,1,0.01
2,0.2,0.2,0,0
2,0.2,0.2,0.1,0.002
2,0.2,0.2,0.2,0.004
2,0.2,0.2,0.3,0.006
2,0.2,0.2,0.4,0.008
2,0.2,0.2,0.5,0.01
2,0.2,0.2,0.6,0.012
2,0.2,0.2,0.7,0.014
2,0.2,0.2,0.8,0.016
2,0.2,0.2,0.9,0.018
2,0.2,0.2,1,0.02
2,0.2,0.3,0,0
2,0.2,0.3,0.1,0.003
2,0.2,0.3,0.2,0.006
2,0.2,0.3,0.3,0.009
2,0.2,0.3,0.4,0.012
2,0.2,0.3,0.5,0.015
2,0.2,0.3,0.6,0.018
2,0.2,0.3,0.7,0.021
2,0.2,0.3,0.8,0.024
2,0.2,0.3,0.9,0.027
2,0.2,0.3,1,0.03
2,0.2,0.4,0,0
2,0.2,0.4,0.1,0.004
2,0.2,0.4,0.2,0.008
2,0.2,0.4,0.3,0.012
2,0.2,0.4,0.4,0.016
2,0.2,0.4,0.5,0.02
2,0.2,0.4,0.6,0.024
2,0.2,0.4,0.7,0.028
2,0.2,0.4,0.8,0.032
2,0.2,0.4,0.9,0.036
2,0.2,0.4,1,0.04
2,0.2,0.5,0,0
2,0.2,0.5,0.1,0.005
2,0.2,0.5,0.2,0.01
2,0.2,0.5,0.3,0.015
2,0.2,0.5,0.4,0.02
2,0.2,0.5,0.5,0.025
2,0.2,0.5,0.6,0.03
2,0.2,0.5,0.7,0.035
2,0.2,0.5,0.8,0.04
2,0.2,0.5,0.9,0.045
2,0.2,0.5,1,0.05
2,0.2,0.6,0,0
2,0.2,0.6,0.1,0.006
2,0.2,0.6,0.2,0.012
2,0.2,0.6,0.3,0.018
2,0.2,0.6,0.4,0.024
2,0.2,0.6,0.5,0.03
2,0.2,0.6,0.6,0.036
2,0.2,0.6,0.7,0.042
2,0.2,0.6,0.8,0.048
2,0.2,0.6,0.9,0.054
2,0.2,0.6,1,0.06
2,0.2,0.7,0,0
2,0.2,0.7,0.1,0.007
2,0.2,0.7,0.2,0.014
2,0.2,0.7,0.3,0.021
2,0.2,0.7,0.4,0.028
2,0.2,0.7,0.5,0.035
2,0.2,0.7,0.6,0.042
2,0.2,0.7,0.7,0.049
2,0.2,0.7,0.8,0.056
2,0.2,0.7,0.9,0.063
2,0.2,0.7,1,0.07
2,0.2,0.8,0,0
2,0.2,0.8,0.1,0.008
2,0.2,0.8,0.2,0.016
2,0.2,0.8,0.3,0.024
2,0.2,0.8,0.4,0.032
2,0.2,0.8,0.5,0.04
2,0.2,0.8,0.6,0.048
2,0.2,0.8,0.7,0.056
2,0.2,0.8,0.8,0.064
2,0.2,0.8,0.9,0.072
2,0.2,0.8,1,0.08
2,0.2,0.9,0,0
2,0.2,0.9,0.1,0.009
2,0.2,0.9,0.2,0.018
2,0.2,0.9,0.3,0.027
2,0.2,0.9,0.4,0.036
2,0.2,0.9,0.5,0.045
2,0.2,0.9,0.6,0.054
2,0.2,0.9,0.7,0.063
2,0.2,0.9,0.8,0.072
2,0.2,0.9,0.9,0.081
2,0.2,0.9,1,0.09
2,0.2,1,0,0
2,0.2,1,0.1,0.01
2,0.2,1,0.2,0.02
2,0.2,1,0.3,0.03
2,0.2,1,0.4,0.04
2,0.2,1,0.5,0.05
2,0.2,1,0.6,0.06
2,0.2,1,0.7,0.07
2,0.2,1,0.8,0.08
2,0.2,1,0.9,0.09
2,0.2,1,1,0.1
2,0.3,0,0,0
2,0.3,0,0.1,0
2,0.3,0,0.2,0
2,0.3,0,0.3,0
2,0.3,0,0.4,0
2,0.3,0,0.5,0
2,0.3,0,0.6,0
2,0.3,0,0.7,0
2,0.3,0,0.8,0
2,0.3,0,0.9,0
2,0.3,0,1,0
2,0.3,0.1,0,0
2,0.3,0.1,0.1,0.0015
2,0.3,0.1,0.2,0.003
2,0.3,0.1,0.3,0.0045
2,0.3,0.1,0.4,0.006
2,0.3,0.1,0.5,0.0075
2,0.3,0.1,0.6,0.009
2,0.3,0.1,0.7,0.0105
